price,year,odometer,title_status,transmission,drive,state
15487,2008,91514,0,1,0,47
9495,2005,144000,0,1,0,29
24990,2016,78729,0,0,2,9
14995,2009,100000,0,0,0,29
10495,2005,1,0,0,1,9
5800,2006,257000,0,0,2,15
29675,2017,88062,0,0,0,2
4500,1999,159,0,0,1,9
16013,2010,153190,0,0,0,12
12800,2006,157507,0,0,2,15
14950,2016,92520,3,0,0,9
9700,2009,112082,0,2,2,9
8988,2005,205100,0,1,0,33
12995,2008,148000,0,0,0,29
12995,2006,121000,0,0,0,29
11995,2010,105000,0,1,0,29
10995,2005,132000,0,0,0,29
9999,2006,198735,0,0,0,29
10999,2008,191507,0,0,0,29
16990,2012,139007,0,0,0,29
15995,2012,105000,0,1,0,29
11495,2009,213911,0,1,0,5
29900,2018,11975,0,0,0,29
29675,2017,88062,0,0,0,2
27097,2016,60482,0,0,0,22
22530,2012,56600,0,0,0,22
12995,2011,96000,0,1,0,29
6500,2004,163196,0,0,0,22
10997,2015,144650,0,0,2,22
11997,2015,129835,0,0,2,22
28500,2015,38000,0,0,0,5
24000,2014,105000,1,0,0,5
14995,2007,234187,0,0,0,5
10997,2015,144650,0,0,2,22
11495,2009,213911,0,1,0,5
9995,2007,176000,0,1,0,29
29950,2016,50295,0,0,0,5
30777,2019,16237,0,0,0,29
29513,2017,88062,0,0,0,2
18800,2013,101958,0,0,0,6
18900,2015,117085,0,0,0,6
2500,2016,66836,2,0,0,9
6500,2001,110000,0,0,0,6
11000,2013,172000,0,0,2,2
28000,2017,17655,0,0,0,6
24995,2017,92353,0,0,2,4
29513,2017,88062,0,0,0,2
10200,2003,99071,0,0,0,34
23975,2015,63367,0,0,0,6
27975,2018,14738,0,0,0,6
3500,2007,241000,0,0,2,34
25977,2016,71627,0,0,0,34
7400,2009,147000,0,0,2,9
15905,2006,148951,0,0,0,4
25990,2015,39725,0,0,0,33
6900,2001,236250,0,0,2,9
7700,2002,86129,0,0,2,9
16000,2009,115000,2,0,0,34
18900,2015,117085,0,0,0,6
18800,2013,101958,0,0,0,6
15905,2006,148951,0,0,0,4
9990,2014,107186,0,0,1,44
27575,2016,28492,0,0,2,9
24835,2015,44585,0,0,2,9
14997,2011,180442,0,0,0,33
18800,2013,101958,0,0,0,6
19450,2015,117085,0,0,0,6
18000,2010,86000,0,0,0,33
13999,2009,172737,0,0,0,46
9995,2006,170713,0,0,1,34
28988,2015,56884,0,0,0,4
40000,2018,8071,0,0,0,4
9995,1997,111416,0,1,2,4
4000,2004,132700,0,0,2,9
17952,2012,83697,0,0,0,34
